Latitude,Longitude,ZCategory
47.64531512,-122.3086048,SINGLE FAMILY / DUPLEX
47.62770958,-122.3466523,MULTIFAMILY
47.6037711,-122.3105217,SINGLE FAMILY / DUPLEX
47.61523711,-122.338364,COMMERCIAL
47.61523711,-122.338364,COMMERCIAL
47.60348858,-122.2919667,SINGLE FAMILY / DUPLEX
47.63727005,-122.3300746,SINGLE FAMILY / DUPLEX
47.60911061,-122.2900317,SINGLE FAMILY / DUPLEX
47.56480744,-122.2904369,SINGLE FAMILY / DUPLEX
47.61530695,-122.3501544,COMMERCIAL
47.51806894,-122.3772576,MULTIFAMILY
47.69387886,-122.380858,
47.6626519,-122.311394,INSTITUTIONAL
47.55015453,-122.3893774,SINGLE FAMILY / DUPLEX
47.61296669,-122.3392731,MULTIFAMILY
47.671204,-122.3732364,SINGLE FAMILY / DUPLEX
47.68678281,-122.3474083,SINGLE FAMILY / DUPLEX
47.52362164,-122.3823002,SINGLE FAMILY / DUPLEX
47.52318245,-122.3514774,SINGLE FAMILY / DUPLEX
47.56019088,-122.4036997,SINGLE FAMILY / DUPLEX
47.64595515,-122.3836851,SINGLE FAMILY / DUPLEX
47.67500688,-122.3986388,COMMERCIAL
47.6362648,-122.3468266,MULTIFAMILY
47.67715356,-122.3986456,SINGLE FAMILY / DUPLEX
47.72853242,-122.2817599,
47.6202734,-122.3569946,MULTIFAMILY
47.68223796,-122.3031748,SINGLE FAMILY / DUPLEX
47.64043967,-122.3413483,SINGLE FAMILY / DUPLEX
47.71997641,-122.3118937,MULTIFAMILY
47.57399192,-122.3329105,COMMERCIAL
47.67820362,-122.3663686,SINGLE FAMILY / DUPLEX
47.64717525,-122.3325871,SINGLE FAMILY / DUPLEX
47.62361985,-122.3545661,COMMERCIAL
47.54974535,-122.3979857,SINGLE FAMILY / DUPLEX
47.57385427,-122.2956456,MULTIFAMILY
47.57153364,-122.3945057,SINGLE FAMILY / DUPLEX
47.54302642,-122.2829433,SINGLE FAMILY / DUPLEX
47.65633261,-122.3077687,INSTITUTIONAL
47.66845738,-122.3833603,COMMERCIAL
47.7014345,-122.3799818,SINGLE FAMILY / DUPLEX
47.58264717,-122.3868917,COMMERCIAL
47.61982065,-122.3020313,COMMERCIAL
47.65384486,-122.4025541,SINGLE FAMILY / DUPLEX
47.6080434,-122.3339199,COMMERCIAL
47.70783822,-122.3012201,MULTIFAMILY
47.6741314,-122.3783289,SINGLE FAMILY / DUPLEX
47.71934793,-122.3367931,SINGLE FAMILY / DUPLEX
47.55937322,-122.3168999,SINGLE FAMILY / DUPLEX
47.69266268,-122.2698858,SINGLE FAMILY / DUPLEX
47.66113094,-122.3357334,COMMERCIAL
47.64383924,-122.3712677,SINGLE FAMILY / DUPLEX
47.51754286,-122.2546704,SINGLE FAMILY / DUPLEX
47.60431143,-122.3333652,COMMERCIAL
47.64043967,-122.3413483,COMMERCIAL
47.68139514,-122.291226,SINGLE FAMILY / DUPLEX
47.65309615,-122.3152703,INSTITUTIONAL
47.53155438,-122.263511,SINGLE FAMILY / DUPLEX
47.57895468,-122.4050508,SINGLE FAMILY / DUPLEX
47.67850384,-122.3524542,SINGLE FAMILY / DUPLEX
47.70092585,-122.2984244,SINGLE FAMILY / DUPLEX
47.58456592,-122.3969206,
47.53207458,-122.3478355,SINGLE FAMILY / DUPLEX
47.71425408,-122.3369027,INSTITUTIONAL
47.67617248,-122.2987052,SINGLE FAMILY / DUPLEX
47.57741177,-122.4136636,SINGLE FAMILY / DUPLEX
47.57329864,-122.3745145,SINGLE FAMILY / DUPLEX
47.69091844,-122.3206688,SINGLE FAMILY / DUPLEX
47.65064964,-122.3029933,INSTITUTIONAL
47.68050315,-122.3515866,SINGLE FAMILY / DUPLEX
47.56448494,-122.2711638,COMMERCIAL
47.60072061,-122.3273915,MULTIFAMILY
47.6865242,-122.3210799,SINGLE FAMILY / DUPLEX
47.68447567,-122.3252052,SINGLE FAMILY / DUPLEX
47.65855787,-122.3305452,SINGLE FAMILY / DUPLEX
47.68496296,-122.347556,SINGLE FAMILY / DUPLEX
47.51041126,-122.3929608,SINGLE FAMILY / DUPLEX
47.60549679,-122.3332089,COMMERCIAL
47.60454089,-122.3307351,COMMERCIAL
47.60967252,-122.3323065,COMMERCIAL
47.5996855,-122.2858129,MULTIFAMILY
47.65881195,-122.3838337,COMMERCIAL
47.69069567,-122.3925764,COMMERCIAL
47.57422811,-122.2880203,SINGLE FAMILY / DUPLEX
47.51378305,-122.2506314,SINGLE FAMILY / DUPLEX
47.7059967,-122.2837814,SINGLE FAMILY / DUPLEX
47.6609387,-122.4303685,
47.61431284,-122.3152928,COMMERCIAL
47.5372081,-122.3922465,SINGLE FAMILY / DUPLEX
47.54773168,-122.258545,SINGLE FAMILY / DUPLEX
47.703529,-122.2782681,SINGLE FAMILY / DUPLEX
47.69403172,-122.2890507,SINGLE FAMILY / DUPLEX
47.6721595,-122.357355,SINGLE FAMILY / DUPLEX
47.62398599,-122.3367397,COMMERCIAL
47.63889242,-122.3407743,COMMERCIAL
47.57352002,-122.3286899,COMMERCIAL
47.63897095,-122.3613021,SINGLE FAMILY / DUPLEX
47.60256673,-122.3290571,MULTIFAMILY
47.64095537,-122.3759067,COMMERCIAL
47.6069932,-122.3334742,COMMERCIAL
47.67216309,-122.3909009,SINGLE FAMILY / DUPLEX
47.60778852,-122.3211181,INSTITUTIONAL
47.63879793,-122.3717442,SINGLE FAMILY / DUPLEX
47.71200954,-122.2828248,SINGLE FAMILY / DUPLEX
47.69996602,-122.3450695,COMMERCIAL
47.52331143,-122.3635254,
47.70402206,-122.367713,SINGLE FAMILY / DUPLEX
47.63195716,-122.3886242,
47.69914136,-122.2968821,SINGLE FAMILY / DUPLEX
47.60884785,-122.3219422,COMMERCIAL
47.67064375,-122.4000431,SINGLE FAMILY / DUPLEX
47.65121814,-122.2791531,
47.64963992,-122.3515968,COMMERCIAL
47.63760326,-122.3700367,SINGLE FAMILY / DUPLEX
47.53960456,-122.2793152,SINGLE FAMILY / DUPLEX
47.57885709,-122.4011703,SINGLE FAMILY / DUPLEX
47.68512269,-122.3195749,SINGLE FAMILY / DUPLEX
47.60740726,-122.3377828,COMMERCIAL
47.53522575,-122.3763023,COMMERCIAL
47.53522575,-122.3763023,COMMERCIAL
47.5354238,-122.3764074,COMMERCIAL
47.65311851,-122.4020046,SINGLE FAMILY / DUPLEX
47.53493219,-122.3178988,INDUSTRIAL
47.66311722,-122.363261,SINGLE FAMILY / DUPLEX
47.68668158,-122.354914,COMMERCIAL
47.71563294,-122.3347658,SINGLE FAMILY / DUPLEX
47.57816282,-122.3883239,SINGLE FAMILY / DUPLEX
47.71596631,-122.2875755,SINGLE FAMILY / DUPLEX
47.70272147,-122.3116143,SINGLE FAMILY / DUPLEX
47.56952087,-122.3924765,SINGLE FAMILY / DUPLEX
47.73147766,-122.3666414,
47.70403018,-122.3802046,SINGLE FAMILY / DUPLEX
47.60870784,-122.3388554,
47.68856165,-122.3394233,SINGLE FAMILY / DUPLEX
47.62438038,-122.3380386,COMMERCIAL
47.62037756,-122.3362875,COMMERCIAL
47.55674388,-122.3031764,SINGLE FAMILY / DUPLEX
47.63864279,-122.3653074,SINGLE FAMILY / DUPLEX
47.60454089,-122.3307351,COMMERCIAL
47.60454089,-122.3307351,COMMERCIAL
47.65548851,-122.3407963,SINGLE FAMILY / DUPLEX
47.66971513,-122.2981606,SINGLE FAMILY / DUPLEX
47.56833321,-122.2864658,SINGLE FAMILY / DUPLEX
47.59797803,-122.3274558,COMMERCIAL
47.62975103,-122.3730719,COMMERCIAL
47.66414301,-122.3470225,SINGLE FAMILY / DUPLEX
47.51428061,-122.2688389,SINGLE FAMILY / DUPLEX
47.62005521,-122.2977795,SINGLE FAMILY / DUPLEX
47.54858243,-122.3982427,SINGLE FAMILY / DUPLEX
47.64009316,-122.4081358,SINGLE FAMILY / DUPLEX
47.66955642,-122.3264106,SINGLE FAMILY / DUPLEX
47.58724387,-122.3090433,SINGLE FAMILY / DUPLEX
47.70264509,-122.3810973,SINGLE FAMILY / DUPLEX
47.67194984,-122.2804961,SINGLE FAMILY / DUPLEX
47.67426648,-122.3177165,COMMERCIAL
47.54462237,-122.257878,SINGLE FAMILY / DUPLEX
47.53493219,-122.3178988,INDUSTRIAL
47.70534509,-122.3012435,MULTIFAMILY
47.57102685,-122.2896762,COMMERCIAL
47.57102685,-122.2896762,COMMERCIAL
47.54266722,-122.2654695,SINGLE FAMILY / DUPLEX
47.67986576,-122.3113043,SINGLE FAMILY / DUPLEX
47.67500688,-122.3986388,COMMERCIAL
47.6210002,-122.3124395,INSTITUTIONAL
47.6426833,-122.3865217,SINGLE FAMILY / DUPLEX
47.61531236,-122.3301899,COMMERCIAL
47.56821908,-122.3918146,SINGLE FAMILY / DUPLEX
47.57897953,-122.4103893,COMMERCIAL
47.69041193,-122.397641,SINGLE FAMILY / DUPLEX
47.70297817,-122.281797,SINGLE FAMILY / DUPLEX
47.69996602,-122.3450695,COMMERCIAL
47.72064443,-122.3667159,SINGLE FAMILY / DUPLEX
,,MULTIFAMILY
47.65921397,-122.3468684,COMMERCIAL
47.6165281,-122.3485547,COMMERCIAL
47.71486696,-122.2835933,SINGLE FAMILY / DUPLEX
47.63941793,-122.352888,SINGLE FAMILY / DUPLEX
47.67194984,-122.2804961,SINGLE FAMILY / DUPLEX
47.71965839,-122.3187873,MULTIFAMILY
47.65141461,-122.3431969,COMMERCIAL
47.65520598,-122.2772249,SINGLE FAMILY / DUPLEX
47.63917523,-122.3606623,SINGLE FAMILY / DUPLEX
47.69159489,-122.304464,SINGLE FAMILY / DUPLEX
47.55293493,-122.3953783,SINGLE FAMILY / DUPLEX
47.67551513,-122.385552,SINGLE FAMILY / DUPLEX
47.55449534,-122.3627272,COMMERCIAL
47.61595606,-122.347576,COMMERCIAL
47.64048218,-122.3599405,SINGLE FAMILY / DUPLEX
47.65895242,-122.3175098,MULTIFAMILY
47.72274429,-122.359318,SINGLE FAMILY / DUPLEX
47.52127061,-122.3778557,SINGLE FAMILY / DUPLEX
47.58789066,-122.3955046,SINGLE FAMILY / DUPLEX
47.6207482,-122.3096724,COMMERCIAL
47.70584507,-122.282171,SINGLE FAMILY / DUPLEX
47.65811794,-122.303818,COMMERCIAL
47.73269917,-122.3551555,COMMERCIAL
47.60953613,-122.3279447,INSTITUTIONAL
47.67500688,-122.3986388,COMMERCIAL
47.70169261,-122.3717442,SINGLE FAMILY / DUPLEX
47.62477038,-122.355224,COMMERCIAL
47.6256902,-122.2824768,SINGLE FAMILY / DUPLEX
47.57705373,-122.4149591,SINGLE FAMILY / DUPLEX
47.61918214,-122.329578,COMMERCIAL
47.58910119,-122.3134985,SINGLE FAMILY / DUPLEX
47.61156449,-122.3440296,COMMERCIAL
47.64642172,-122.3829397,SINGLE FAMILY / DUPLEX
47.67581644,-122.3644642,COMMERCIAL
47.64164062,-122.4078838,SINGLE FAMILY / DUPLEX
47.61578904,-122.3372714,COMMERCIAL
47.59634748,-122.3280847,COMMERCIAL
47.68162943,-122.3449506,MULTIFAMILY
47.64598062,-122.3553501,SINGLE FAMILY / DUPLEX
47.69187184,-122.3496042,SINGLE FAMILY / DUPLEX
47.56270022,-122.3857949,MULTIFAMILY
47.65297559,-122.3324476,SINGLE FAMILY / DUPLEX
47.63586865,-122.3492587,SINGLE FAMILY / DUPLEX
47.62091243,-122.32186,COMMERCIAL
47.57529518,-122.3347651,COMMERCIAL
47.65906384,-122.2690108,SINGLE FAMILY / DUPLEX
47.63896833,-122.30426,SINGLE FAMILY / DUPLEX
47.62355351,-122.3388208,COMMERCIAL
47.62180794,-122.3362575,COMMERCIAL
47.57473316,-122.3089056,COMMERCIAL
47.51514478,-122.3830369,SINGLE FAMILY / DUPLEX
47.65023685,-122.4087203,SINGLE FAMILY / DUPLEX
47.59094844,-122.3180168,MULTIFAMILY
47.61269306,-122.3009915,COMMERCIAL
47.55498312,-122.3249826,INDUSTRIAL
47.66343925,-122.3585318,SINGLE FAMILY / DUPLEX
47.56998476,-122.4031729,SINGLE FAMILY / DUPLEX
47.6195102,-122.3040162,MULTIFAMILY
47.66122497,-122.3369637,COMMERCIAL
47.53905557,-122.3715038,SINGLE FAMILY / DUPLEX
47.63874172,-122.3693703,MULTIFAMILY
47.68409094,-122.3134646,SINGLE FAMILY / DUPLEX
47.59951219,-122.3203495,COMMERCIAL
47.61982065,-122.3020313,MULTIFAMILY
47.66645631,-122.3312277,SINGLE FAMILY / DUPLEX
47.68798322,-122.3955075,SINGLE FAMILY / DUPLEX
47.67199903,-122.2872046,SINGLE FAMILY / DUPLEX
47.6056731,-122.3351247,COMMERCIAL
47.54435254,-122.3884581,SINGLE FAMILY / DUPLEX
47.60930569,-122.3214693,INSTITUTIONAL
47.68636183,-122.311808,COMMERCIAL
47.69249547,-122.3883922,SINGLE FAMILY / DUPLEX
47.52886209,-122.2811529,SINGLE FAMILY / DUPLEX
47.68576743,-122.3990772,SINGLE FAMILY / DUPLEX
47.59045054,-122.2928689,SINGLE FAMILY / DUPLEX
47.62132036,-122.3138758,SINGLE FAMILY / DUPLEX
47.50200855,-122.385028,SINGLE FAMILY / DUPLEX
47.5524842,-122.2805107,SINGLE FAMILY / DUPLEX
47.61445789,-122.3133533,MULTIFAMILY
47.67580399,-122.3748822,MULTIFAMILY
47.53502468,-122.2758649,SINGLE FAMILY / DUPLEX
47.61003393,-122.3345338,COMMERCIAL
47.68344581,-122.3716438,SINGLE FAMILY / DUPLEX
47.62461457,-122.3223681,MULTIFAMILY
47.6356336,-122.2829478,SINGLE FAMILY / DUPLEX
47.63865738,-122.3948597,SINGLE FAMILY / DUPLEX
47.59896645,-122.3333967,COMMERCIAL
47.62287129,-122.2826089,SINGLE FAMILY / DUPLEX
47.61431133,-122.3424544,COMMERCIAL
47.55733409,-122.2960598,SINGLE FAMILY / DUPLEX
47.65353157,-122.4032514,SINGLE FAMILY / DUPLEX
47.7198256,-122.3122115,MULTIFAMILY
47.57325504,-122.3094178,SINGLE FAMILY / DUPLEX
47.51097672,-122.3866267,SINGLE FAMILY / DUPLEX
47.64920338,-122.4070777,SINGLE FAMILY / DUPLEX
47.61540705,-122.3525658,
47.52695199,-122.2661532,SINGLE FAMILY / DUPLEX
47.63630579,-122.3187597,SINGLE FAMILY / DUPLEX
47.68321306,-122.2777355,SINGLE FAMILY / DUPLEX
47.72617437,-122.3157251,SINGLE FAMILY / DUPLEX
47.67315377,-122.2680167,COMMERCIAL
47.6755885,-122.3126789,COMMERCIAL
47.61832606,-122.3338151,COMMERCIAL
47.64790276,-122.3404787,INDUSTRIAL
47.67208316,-122.3948993,SINGLE FAMILY / DUPLEX
47.60528498,-122.3316884,COMMERCIAL
47.66433453,-122.289906,SINGLE FAMILY / DUPLEX
47.6105508,-122.3346793,COMMERCIAL
47.65417021,-122.373318,SINGLE FAMILY / DUPLEX
47.67989771,-122.2765572,SINGLE FAMILY / DUPLEX
47.62389651,-122.2894573,
47.71100956,-122.3578301,SINGLE FAMILY / DUPLEX
47.70326328,-122.2741961,SINGLE FAMILY / DUPLEX
47.73242821,-122.2828708,COMMERCIAL
47.68180995,-122.2739919,SINGLE FAMILY / DUPLEX
47.66891711,-122.3831041,SINGLE FAMILY / DUPLEX
47.61754741,-122.339172,COMMERCIAL
47.68421487,-122.3458468,SINGLE FAMILY / DUPLEX
47.695881,-122.3494814,SINGLE FAMILY / DUPLEX
47.70822046,-122.3455063,COMMERCIAL
47.6963994,-122.3050817,MULTIFAMILY
47.60458231,-122.2996947,SINGLE FAMILY / DUPLEX
47.69387371,-122.3529497,SINGLE FAMILY / DUPLEX
47.6913319,-122.2702474,SINGLE FAMILY / DUPLEX
47.65087984,-122.3195309,SINGLE FAMILY / DUPLEX
47.69546228,-122.2871855,SINGLE FAMILY / DUPLEX
47.61399489,-122.3472535,MULTIFAMILY
47.61116543,-122.2869112,SINGLE FAMILY / DUPLEX
47.58986119,-122.2921725,COMMERCIAL
47.66090064,-122.3958249,SINGLE FAMILY / DUPLEX
47.64125993,-122.4041309,SINGLE FAMILY / DUPLEX
47.68417354,-122.3889882,SINGLE FAMILY / DUPLEX
47.60990838,-122.3085579,COMMERCIAL
47.57347021,-122.3704894,COMMERCIAL
47.61513562,-122.2965848,SINGLE FAMILY / DUPLEX
47.67515634,-122.3633018,MULTIFAMILY
47.51795752,-122.3680272,COMMERCIAL
47.61946586,-122.319114,SINGLE FAMILY / DUPLEX
47.67295718,-122.3177162,COMMERCIAL
47.5474265,-122.3801949,SINGLE FAMILY / DUPLEX
47.5331176,-122.2802241,SINGLE FAMILY / DUPLEX
47.60996157,-122.335736,
47.55606363,-122.395398,SINGLE FAMILY / DUPLEX
47.58743021,-122.311398,MULTIFAMILY
47.58217746,-122.3175595,SINGLE FAMILY / DUPLEX
47.62476879,-122.3484461,COMMERCIAL
47.62256702,-122.3215135,COMMERCIAL
47.69184455,-122.294827,SINGLE FAMILY / DUPLEX
47.60592457,-122.3136851,COMMERCIAL
47.65543861,-122.2843652,SINGLE FAMILY / DUPLEX
47.54805972,-122.3864865,MULTIFAMILY
47.54424334,-122.3034768,SINGLE FAMILY / DUPLEX
47.62264265,-122.3394103,COMMERCIAL
47.6774921,-122.3673943,SINGLE FAMILY / DUPLEX
47.62560799,-122.3486666,COMMERCIAL
47.62560799,-122.3486666,COMMERCIAL
47.62855692,-122.3303677,COMMERCIAL
47.62286493,-122.3380585,COMMERCIAL
47.71017816,-122.3121526,SINGLE FAMILY / DUPLEX
47.59865997,-122.3285576,COMMERCIAL
47.60615304,-122.333894,COMMERCIAL
47.53692011,-122.2798529,COMMERCIAL
47.59364466,-122.2988064,MULTIFAMILY
47.60410271,-122.3395934,COMMERCIAL
47.66077453,-122.3050325,INSTITUTIONAL
47.68459752,-122.3411509,SINGLE FAMILY / DUPLEX
47.61170123,-122.347792,COMMERCIAL
47.58238859,-122.2894926,SINGLE FAMILY / DUPLEX
47.63893268,-122.3699531,MULTIFAMILY
47.5676885,-122.3844665,SINGLE FAMILY / DUPLEX
47.67285981,-122.3237312,SINGLE FAMILY / DUPLEX
47.55725186,-122.2728496,SINGLE FAMILY / DUPLEX
47.66231885,-122.2814725,INSTITUTIONAL
47.58482364,-122.3050218,COMMERCIAL
47.54983334,-122.2996434,SINGLE FAMILY / DUPLEX
47.64303455,-122.3500769,SINGLE FAMILY / DUPLEX
47.64707636,-122.3700273,SINGLE FAMILY / DUPLEX
47.54180141,-122.2930578,SINGLE FAMILY / DUPLEX
47.51104262,-122.282468,COMMERCIAL
47.52153853,-122.3179245,COMMERCIAL
47.67506605,-122.2749935,SINGLE FAMILY / DUPLEX
47.67343352,-122.3597676,SINGLE FAMILY / DUPLEX
47.62277944,-122.2945538,SINGLE FAMILY / DUPLEX
47.64904948,-122.3193493,SINGLE FAMILY / DUPLEX
47.56399155,-122.3844929,SINGLE FAMILY / DUPLEX
47.62099306,-122.3029746,SINGLE FAMILY / DUPLEX
47.61317008,-122.3343173,COMMERCIAL
47.6565445,-122.3329227,SINGLE FAMILY / DUPLEX
47.65850409,-122.3626648,SINGLE FAMILY / DUPLEX
47.58751216,-122.3860107,SINGLE FAMILY / DUPLEX
47.61125861,-122.3349503,COMMERCIAL
47.70911857,-122.3253058,COMMERCIAL
47.67558878,-122.3615737,SINGLE FAMILY / DUPLEX
47.60896041,-122.3405378,COMMERCIAL
47.61089077,-122.3293349,MULTIFAMILY
47.65577925,-122.3153134,COMMERCIAL
47.63386687,-122.3420745,COMMERCIAL
47.56840173,-122.282526,SINGLE FAMILY / DUPLEX
47.61121588,-122.2952361,SINGLE FAMILY / DUPLEX
47.53493219,-122.3178988,COMMERCIAL
47.7257052,-122.3368528,INSTITUTIONAL
47.63840027,-122.3027872,SINGLE FAMILY / DUPLEX
47.67898441,-122.3648007,SINGLE FAMILY / DUPLEX
47.54245932,-122.374103,SINGLE FAMILY / DUPLEX
47.65820648,-122.2764077,SINGLE FAMILY / DUPLEX
47.52882894,-122.3470122,SINGLE FAMILY / DUPLEX
47.6488239,-122.3490654,COMMERCIAL
47.67218539,-122.3780047,SINGLE FAMILY / DUPLEX
47.65087984,-122.3195309,SINGLE FAMILY / DUPLEX
47.59139774,-122.3827525,COMMERCIAL
47.65542086,-122.3587819,SINGLE FAMILY / DUPLEX
47.65186586,-122.3939224,SINGLE FAMILY / DUPLEX
47.51748421,-122.3932365,SINGLE FAMILY / DUPLEX
47.56566925,-122.3938137,SINGLE FAMILY / DUPLEX
47.65948671,-122.3038572,COMMERCIAL
47.62264265,-122.3394103,COMMERCIAL
47.53733959,-122.3812853,SINGLE FAMILY / DUPLEX
47.66392447,-122.2995948,COMMERCIAL
47.64888016,-122.3179542,
47.71361682,-122.2841396,SINGLE FAMILY / DUPLEX
47.65103707,-122.3554209,COMMERCIAL
47.63781845,-122.3165326,SINGLE FAMILY / DUPLEX
47.67559628,-122.3129139,COMMERCIAL
47.61409589,-122.3391464,COMMERCIAL
47.5491289,-122.3282073,COMMERCIAL
47.72655912,-122.3473621,COMMERCIAL
47.5234603,-122.2862844,SINGLE FAMILY / DUPLEX
47.64040225,-122.3300688,SINGLE FAMILY / DUPLEX
47.66887985,-122.3829136,COMMERCIAL
47.69695109,-122.3657858,SINGLE FAMILY / DUPLEX
47.66090064,-122.3958249,SINGLE FAMILY / DUPLEX
47.64181604,-122.3266212,SINGLE FAMILY / DUPLEX
47.66840296,-122.4009016,MULTIFAMILY
47.64947545,-122.4044625,SINGLE FAMILY / DUPLEX
47.68311999,-122.3504975,SINGLE FAMILY / DUPLEX
47.54263889,-122.374084,SINGLE FAMILY / DUPLEX
47.69332889,-122.3237647,SINGLE FAMILY / DUPLEX
47.65736034,-122.3482672,MULTIFAMILY
47.58864636,-122.3113702,MULTIFAMILY
47.6223533,-122.3637991,COMMERCIAL
47.66168226,-122.2871365,COMMERCIAL
47.66211872,-122.2749788,SINGLE FAMILY / DUPLEX
47.73083858,-122.3330683,SINGLE FAMILY / DUPLEX
47.63577424,-122.3565598,COMMERCIAL
47.687673,-122.2957173,SINGLE FAMILY / DUPLEX
47.67924835,-122.3111892,SINGLE FAMILY / DUPLEX
47.68002469,-122.4058007,COMMERCIAL
47.53576741,-122.2636308,SINGLE FAMILY / DUPLEX
47.68747156,-122.3613688,SINGLE FAMILY / DUPLEX
47.71329129,-122.3074741,SINGLE FAMILY / DUPLEX
47.55288709,-122.2881907,
47.6802708,-122.2766358,SINGLE FAMILY / DUPLEX
47.61554389,-122.3109932,COMMERCIAL
47.61444396,-122.3380065,COMMERCIAL
47.71025526,-122.3202155,COMMERCIAL
47.64536409,-122.3279167,SINGLE FAMILY / DUPLEX
47.71025526,-122.3202155,COMMERCIAL
47.65925798,-122.2727112,SINGLE FAMILY / DUPLEX
47.5403789,-122.3622273,
47.60505199,-122.3342878,COMMERCIAL
47.72015063,-122.3124809,MULTIFAMILY
47.60505199,-122.3342878,COMMERCIAL
47.55821671,-122.2971465,SINGLE FAMILY / DUPLEX
47.56041769,-122.273546,SINGLE FAMILY / DUPLEX
47.66420574,-122.361615,SINGLE FAMILY / DUPLEX
47.64487177,-122.3959333,SINGLE FAMILY / DUPLEX
47.67433569,-122.3783298,SINGLE FAMILY / DUPLEX
47.6926178,-122.3516153,SINGLE FAMILY / DUPLEX
47.56601422,-122.2825741,SINGLE FAMILY / DUPLEX
47.6633233,-122.3525232,MULTIFAMILY
47.70647934,-122.3012702,COMMERCIAL
47.61610729,-122.3152526,SINGLE FAMILY / DUPLEX
47.67491605,-122.3560983,SINGLE FAMILY / DUPLEX
47.63690159,-122.3025548,SINGLE FAMILY / DUPLEX
47.66115206,-122.3757857,INSTITUTIONAL
47.66080291,-122.2686198,SINGLE FAMILY / DUPLEX
47.70004922,-122.2918746,SINGLE FAMILY / DUPLEX
47.55224521,-122.2857043,SINGLE FAMILY / DUPLEX
47.68328923,-122.2981801,SINGLE FAMILY / DUPLEX
47.63527912,-122.2790705,COMMERCIAL
47.71063845,-122.2764887,SINGLE FAMILY / DUPLEX
47.65867799,-122.3134953,COMMERCIAL
47.67969453,-122.2880249,SINGLE FAMILY / DUPLEX
47.5929914,-122.2930541,SINGLE FAMILY / DUPLEX
47.61186613,-122.295733,SINGLE FAMILY / DUPLEX
47.52163728,-122.2696821,COMMERCIAL
47.65364047,-122.3252676,INDUSTRIAL
47.66164021,-122.3483147,SINGLE FAMILY / DUPLEX
47.65891467,-122.2689188,SINGLE FAMILY / DUPLEX
47.7288095,-122.3258692,SINGLE FAMILY / DUPLEX
47.69226756,-122.3548934,COMMERCIAL
47.69043876,-122.3586344,COMMERCIAL
47.52715064,-122.3269409,MULTIFAMILY
47.62520732,-122.3673847,COMMERCIAL
47.57639646,-122.3296572,COMMERCIAL
47.52591053,-122.2838813,MULTIFAMILY
47.56527129,-122.2825499,SINGLE FAMILY / DUPLEX
47.73250993,-122.3501255,SINGLE FAMILY / DUPLEX
47.55119966,-122.3792539,SINGLE FAMILY / DUPLEX
47.72963316,-122.2819634,SINGLE FAMILY / DUPLEX
47.63460286,-122.2913876,SINGLE FAMILY / DUPLEX
47.65158456,-122.3978739,INDUSTRIAL
47.71965839,-122.3187873,COMMERCIAL
47.60198365,-122.3317546,COMMERCIAL
47.67892666,-122.3508739,SINGLE FAMILY / DUPLEX
47.58649214,-122.3117506,SINGLE FAMILY / DUPLEX
47.68651877,-122.274971,SINGLE FAMILY / DUPLEX
47.55850959,-122.3151311,SINGLE FAMILY / DUPLEX
47.54206752,-122.2934787,SINGLE FAMILY / DUPLEX
47.69082274,-122.3542598,MULTIFAMILY
47.60148324,-122.332102,COMMERCIAL
47.66440742,-122.3204947,SINGLE FAMILY / DUPLEX
47.68955274,-122.3259913,SINGLE FAMILY / DUPLEX
47.63195716,-122.3886242,SINGLE FAMILY / DUPLEX
47.54893279,-122.358735,SINGLE FAMILY / DUPLEX
47.72134158,-122.3410303,COMMERCIAL
47.6831528,-122.3471592,SINGLE FAMILY / DUPLEX
47.64944562,-122.3412361,COMMERCIAL
47.61388722,-122.3440681,COMMERCIAL
47.67602897,-122.2906072,COMMERCIAL
47.55323855,-122.280364,MULTIFAMILY
47.66448099,-122.3593673,SINGLE FAMILY / DUPLEX
47.66255649,-122.3062431,MULTIFAMILY
47.55317942,-122.2769947,INSTITUTIONAL
47.53465298,-122.3452807,SINGLE FAMILY / DUPLEX
47.6711407,-122.3860004,MULTIFAMILY
47.62808895,-122.306967,COMMERCIAL
47.72584905,-122.3239467,COMMERCIAL
47.63945423,-122.3746405,MULTIFAMILY
47.55166363,-122.2875815,MULTIFAMILY
47.67488942,-122.3604956,SINGLE FAMILY / DUPLEX
47.67254902,-122.3786111,MULTIFAMILY
47.72015481,-122.3118871,MULTIFAMILY
47.67640764,-122.3668471,SINGLE FAMILY / DUPLEX
47.54780656,-122.3230861,COMMERCIAL
47.65048091,-122.3509418,COMMERCIAL
47.67366633,-122.3891264,SINGLE FAMILY / DUPLEX
47.7301945,-122.3439749,COMMERCIAL
47.56662517,-122.3862166,COMMERCIAL
47.54463645,-122.3640536,SINGLE FAMILY / DUPLEX
47.64674435,-122.3527173,SINGLE FAMILY / DUPLEX
47.66050825,-122.3316312,MULTIFAMILY
47.50707192,-122.2497962,SINGLE FAMILY / DUPLEX
47.62667824,-122.3296652,INSTITUTIONAL
47.72294552,-122.3445116,INSTITUTIONAL
47.53248669,-122.3736184,SINGLE FAMILY / DUPLEX
47.65332013,-122.3376961,SINGLE FAMILY / DUPLEX
47.5968432,-122.3076887,SINGLE FAMILY / DUPLEX
47.67779275,-122.2803014,SINGLE FAMILY / DUPLEX
47.57002345,-122.4088031,SINGLE FAMILY / DUPLEX
47.72823284,-122.2945686,
